candidate_id,symbol,setup_type,direction,entry_time,old_score,score_v2,filter_pass,fail_reasons,old_outcome,net_return_pct,split,short_reason
ET-HED-0285,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-05T23:00:00Z,78.096,57.75,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.3215880388354646,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0286,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-12T10:30:00Z,78.0935,83.65,PASS,,SL_BEFORE_TP,-0.7816711796483786,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0287,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-25T15:15:00Z,78.0844,82.6,PASS,,SL_BEFORE_TP,-0.6568843548480866,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0288,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-27T18:45:00Z,78.0832,58.5,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.41264433609081386,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0289,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-20T17:00:00Z,78.0461,86.2,PASS,,SL_BEFORE_TP,-0.80994143818949,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0290,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-10T09:30:00Z,78.0382,69.8,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.7331575186778395,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0291,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-16T02:00:00Z,78.0123,54.25,FAIL,TOO_TIGHT_STOP|CHOPPY_SIDEWAYS_CONTEXT,SL_BEFORE_TP,-0.4013441889944705,TRAIN_DESIGN,TOO_TIGHT_STOP; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0292,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-18T19:30:00Z,78.006,53.4,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.7038297931409825,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0293,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-23T17:15:00Z,77.999,56.7,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.4725160344119692,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0294,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-14T11:00:00Z,77.9988,78.95,PASS,,SL_BEFORE_TP,-0.31280183523251115,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0295,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-10-07T01:00:00Z,77.9985,60.8,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.6788993161878636,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0296,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-09-28T12:00:00Z,77.9941,76.9,PASS,,SL_BEFORE_TP,-0.44349955715748635,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0297,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-31T03:15:00Z,77.9887,59.9,FAIL,ENTRY_AFTER_EXHAUSTION,TP_BEFORE_SL,0.6776965575213602,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0298,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-27T02:45:00Z,77.9871,69.65,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.12145475934413658,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0299,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-25T16:00:00Z,77.9803,89.95,PASS,,SL_BEFORE_TP,-0.6641754270485382,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0300,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-23T19:30:00Z,77.9768,74.9,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.680108195246262,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0301,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-07-29T08:00:00Z,77.9756,72.25,PASS,,TP_BEFORE_SL,0.363082133482026,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0302,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-07-30T12:00:00Z,77.9612,76.45,PASS,,TP_BEFORE_SL,0.5893464743572747,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0303,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-13T06:15:00Z,77.9271,75.5,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.09315727461098289,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0304,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-09-21T22:45:00Z,77.9265,76.6,PASS,,SL_BEFORE_TP,-0.6948151231048636,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0305,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-10-06T12:00:00Z,77.9259,76.45,PASS,,SL_BEFORE_TP,-0.4391749682405467,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0306,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-17T20:00:00Z,77.9002,74.6,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5887985978714384,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0307,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-24T12:30:00Z,77.8984,67.25,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.7338922147197675,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0308,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-16T18:15:00Z,77.8933,43.65,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.8114914184952879,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0309,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-02T15:15:00Z,77.8896,75.25,PASS,,SL_BEFORE_TP,-0.570150115626707,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0310,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-13T07:15:00Z,77.8823,52.15,FAIL,TOO_TIGHT_STOP|CHOPPY_SIDEWAYS_CONTEXT,SL_BEFORE_TP,-0.38370551419961785,TRAIN_DESIGN,TOO_TIGHT_STOP; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0311,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-07T11:00:00Z,77.8792,78.2,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.46254435290090123,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0312,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-11T23:00:00Z,77.873,82.45,PASS,,TP_BEFORE_SL,0.5003625223385222,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0313,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-08T12:00:00Z,77.8713,53.1,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.39105600556752396,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0314,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-17T06:45:00Z,77.8621,75.5,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5668035090467665,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0315,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-11T23:45:00Z,77.86,48.9,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.873737066659261,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0316,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-08-29T04:15:00Z,77.853,68.45,PASS,,SL_BEFORE_TP,-0.9064055255005269,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0317,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-07T07:30:00Z,77.8334,58.85,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.6415003157127963,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0318,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-28T18:45:00Z,77.8289,49.2,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.5085559747587549,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0319,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-25T20:00:00Z,77.7971,42.9,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-1.282019079453625,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0320,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-13T09:45:00Z,77.7948,53.5,FAIL,TOO_TIGHT_STOP|CHOPPY_SIDEWAYS_CONTEXT,TP_BEFORE_SL,-0.0013365155131330742,TRAIN_DESIGN,TOO_TIGHT_STOP; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0321,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-06T10:00:00Z,77.7648,87.85,PASS,,SL_BEFORE_TP,-0.49581177180803054,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0322,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-07T17:45:00Z,77.763,76.45,PASS,,SL_BEFORE_TP,-0.9331279514907721,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0323,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-31T21:45:00Z,77.7542,52.95,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.7582866829091243,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0324,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-29T16:30:00Z,77.7409,39.9,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.8330954872696682,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0325,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-07T19:30:00Z,77.7396,75.05,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5631008531871041,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0326,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-12T11:15:00Z,77.7317,88.45,PASS,,SL_BEFORE_TP,-0.7184689566931715,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0327,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-07-04T05:45:00Z,77.7289,76.75,PASS,,TP_BEFORE_SL,0.7123498530660144,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0328,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-09-21T23:30:00Z,77.7013,77.5,PASS,,SL_BEFORE_TP,-0.45720825394828624,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0329,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-22T09:45:00Z,77.6863,84.7,PASS,,SL_BEFORE_TP,-0.6810166280275101,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0330,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-07T00:15:00Z,77.6767,54.05,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.7264806526326331,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0331,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-20T23:45:00Z,77.6387,59.25,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.6011007251564956,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0332,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-22T13:00:00Z,77.6364,76.3,PASS,,TP_BEFORE_SL,0.6917991385773303,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0333,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-07T06:30:00Z,77.6278,58.85,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.8162562076177096,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0334,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-18T00:30:00Z,77.622,77.0,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,1.0452391533691905,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0335,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-18T07:45:00Z,77.6206,80.25,PASS,,SL_BEFORE_TP,-0.7063096732837244,TRAIN_DESIGN,BOLLINGER_EXTENSION_RISK
ET-HED-0336,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-22T19:30:00Z,77.6199,65.9,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5195740178080529,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0337,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-07-18T10:30:00Z,77.6102,66.05,PASS,,SL_BEFORE_TP,-0.634037126650784,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0338,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-12-17T05:45:00Z,77.6017,62.15,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.5486682884720987,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0339,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-25T00:00:00Z,77.5933,75.5,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.9407160863152748,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0340,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-18T09:30:00Z,77.5659,43.65,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.7916800504643795,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0341,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-17T10:45:00Z,77.522,72.65,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.34203916064815654,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0342,SOLUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-11T14:15:00Z,77.4886,66.95,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.9543520546454144,TRAIN_DESIGN,TOO_TIGHT_STOP
ET-HED-0343,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-22T20:15:00Z,77.479,48.9,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.567126036665105,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0344,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-14T07:15:00Z,77.466,68.9,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.8496561477382112,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0345,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-11-02T12:30:00Z,77.4197,54.65,FAIL,ENTRY_AFTER_EXHAUSTION,TP_BEFORE_SL,0.5076178212722173,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0346,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-29T17:45:00Z,77.4053,74.45,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.6036880238793334,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0347,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-15T23:15:00Z,77.3957,56.25,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.37545866797829985,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0348,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-10-10T09:45:00Z,77.3742,65.9,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.504275220279026,TRAIN_DESIGN,TOO_TIGHT_STOP
ET-HED-0349,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-12-02T02:15:00Z,77.3598,69.65,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.799736961268117,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0350,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-08-19T17:30:00Z,77.3554,76.3,PASS,,SL_BEFORE_TP,-0.781087446057282,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0351,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-22T04:15:00Z,77.3464,70.1,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.5935233698358482,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0352,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-29T22:45:00Z,77.3421,67.85,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.5069042157520276,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0353,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-04T18:30:00Z,77.3378,66.95,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.646096906366749,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0354,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-08-04T00:00:00Z,77.3368,43.7,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME|CHOPPY_SIDEWAYS_CONTEXT|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.505505439278883,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0355,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-12-17T05:45:00Z,77.3158,71.8,PASS,,TP_BEFORE_SL,0.3694859293151188,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0356,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-09-23T11:00:00Z,77.2951,48.0,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.3884222638766011,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0357,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-10-03T19:45:00Z,77.2729,60.2,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.9392486365382251,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0358,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-06T04:15:00Z,77.2699,53.1,FAIL,TOO_TIGHT_STOP|WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.4155746515177951,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0359,SOLUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-12-01T23:45:00Z,77.2646,64.4,FAIL,WEAK_CONFIRMATION_VOLUME,SL_BEFORE_TP,-0.8933623356169866,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0360,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-12-06T12:00:00Z,77.2281,72.7,PASS,,SL_BEFORE_TP,-0.42699931194245494,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0361,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-12-17T12:00:00Z,77.1873,42.15,FAIL,TOO_TIGHT_STOP|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,SL_BEFORE_TP,-0.48427571046637996,OUT_OF_TIME_VALIDATION,TOO_TIGHT_STOP; LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
ET-HED-0362,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-08-31T23:00:00Z,77.1663,74.95,PASS,,SL_BEFORE_TP,-0.5360785274665822,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0363,BTCUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-10-24T14:00:00Z,77.1479,73.75,PASS,,SL_BEFORE_TP,-0.7922273279907748,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0364,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-07-21T03:45:00Z,77.1458,80.2,PASS,,SL_BEFORE_TP,-0.5470457323550302,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0365,BTCUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-08-25T23:00:00Z,77.1341,74.3,FAIL,WEAK_CONFIRMATION_VOLUME,TP_BEFORE_SL,0.5580973413126334,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0366,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-23T19:30:00Z,77.1284,41.7,FAIL,WEAK_CONFIRMATION_VOLUME|ENTRY_AFTER_EXHAUSTION|SCORE_V2_BELOW_PROVISIONAL_FLOOR,TP_BEFORE_SL,0.9467603612024462,TRAIN_DESIGN,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD; WEAK_CONFIRMATION_VOLUME
ET-HED-0367,SOLUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-07-27T23:45:00Z,77.0995,60.7,FAIL,CHOPPY_SIDEWAYS_CONTEXT,TP_BEFORE_SL,1.029183792682272,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME; CHOPPY_SIDEWAYS_CONTEXT
ET-HED-0368,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-12-07T10:00:00Z,77.095,76.45,PASS,,TP_BEFORE_SL,0.10484237898343352,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0369,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,SHORT,2025-11-26T02:30:00Z,77.0916,67.4,PASS,,TP_BEFORE_SL,0.46517089003135903,OUT_OF_TIME_VALIDATION,WEAK_CONFIRMATION_VOLUME
ET-HED-0370,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-09-15T02:30:00Z,77.072,80.8,PASS,,SL_BEFORE_TP,-0.5574673438934942,TRAIN_DESIGN,causal geometry passed without v2 penalty
ET-HED-0371,BTCUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-10-19T08:00:00Z,77.0714,63.65,FAIL,WEAK_CONFIRMATION_VOLUME,AMBIGUOUS_INTRACANDLE,,TRAIN_DESIGN,WEAK_CONFIRMATION_VOLUME
ET-HED-0372,ETHUSDT,SHORT_DOWN_CONTINUATION_RETEST,SHORT,2025-07-14T21:00:00Z,77.0409,61.65,FAIL,TOO_TIGHT_STOP,SL_BEFORE_TP,-0.5638876357365948,TRAIN_DESIGN,TOO_TIGHT_STOP; WEAK_CONFIRMATION_VOLUME
ET-HED-0373,ETHUSDT,RANGE_MEAN_REVERSION_CANDIDATE,LONG,2025-11-26T11:15:00Z,77.0334,76.0,PASS,,SL_BEFORE_TP,-0.6760026980316791,OUT_OF_TIME_VALIDATION,causal geometry passed without v2 penalty
ET-HED-0374,ETHUSDT,LONG_UP_CONTINUATION_RETEST,LONG,2025-11-20T07:00:00Z,77.0269,61.1,FAIL,ENTRY_AFTER_EXHAUSTION,SL_BEFORE_TP,-0.7791134530142549,OUT_OF_TIME_VALIDATION,LATE_ENTRY_AFTER_EXHAUSTION; TREND_TOO_OLD
