candidate_id,family,symbol,direction,entry_time,label,net_return_pct,net_r,bars_to_outcome
ET27-00790,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-19T14:30:00Z,SL_BEFORE_TP,-0.9158976126400721,-1.3550833669356432,12
ET27-00791,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-19T14:45:00Z,SL_BEFORE_TP,-0.8691008746098084,-1.3814968468273976,11
ET27-00792,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-19T14:45:00Z,SL_BEFORE_TP,-1.3686824431617222,-1.2126373112774749,31
ET27-00793,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-20T04:45:00Z,SL_BEFORE_TP,-1.3360245349160427,-1.218973200283682,10
ET27-00794,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-20T16:00:00Z,TP_BEFORE_SL,1.3250018710399278,1.2699683261331927,5
ET27-00795,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-20T17:00:00Z,TP_BEFORE_SL,3.2104124221653123,1.8608861952511824,1
ET27-00796,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-20T17:15:00Z,SL_BEFORE_TP,-3.1788684383723487,-1.0816640843347587,13
ET27-00797,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-21T18:45:00Z,TP_BEFORE_SL,1.313021996661862,1.6909251761844106,19
ET27-00798,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-21T18:45:00Z,TP_BEFORE_SL,2.1510034389405774,1.79924746565288,10
ET27-00799,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-21T18:45:00Z,TP_BEFORE_SL,2.671169080415271,1.8351177871360433,11
ET27-00800,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-21T21:15:00Z,SL_BEFORE_TP,-1.2899452600468642,-1.228583345372965,13
ET27-00801,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-21T21:15:00Z,TP_BEFORE_SL,5.2100435798639495,1.911927309760708,64
ET27-00802,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-21T21:30:00Z,SL_BEFORE_TP,-1.3804784292497456,-1.210438000267907,9
ET27-00803,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-21T21:45:00Z,NEITHER_EXPIRED,4.26039442545359,0.7482005323930446,96
ET27-00804,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-22T09:15:00Z,SL_BEFORE_TP,-1.3396608099610556,-1.2182491162965965,11
ET27-00805,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-22T09:45:00Z,SL_BEFORE_TP,-0.8574136117447317,-1.3887183493117212,9
ET27-00806,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-06-22T09:45:00Z,SL_BEFORE_TP,-1.3074123439028174,-1.2248428185891869,5
ET27-00807,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-22T09:45:00Z,TP_BEFORE_SL,1.7671476384550961,1.3206409966547819,14
ET27-00808,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-22T09:45:00Z,TP_BEFORE_SL,4.494194675537282,1.8986099996098016,42
ET27-00809,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-22T13:15:00Z,TP_BEFORE_SL,1.6273975334027797,1.307218338055745,5
ET27-00810,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-22T13:30:00Z,SL_BEFORE_TP,-5.010277567825003,-1.0503115377643375,96
ET27-00811,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-22T14:15:00Z,NEITHER_EXPIRED,-2.5364361948853276,-0.7610284923440882,96
ET27-00812,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-22T20:00:00Z,SL_BEFORE_TP,-1.6098821414024964,-1.175197553677345,8
ET27-00813,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-22T20:00:00Z,SL_BEFORE_TP,-2.8933112290832597,-1.0904530148477614,3
ET27-00814,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-25T09:30:00Z,SL_BEFORE_TP,-1.7572347958097827,-1.158182504555537,46
ET27-00815,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-25T15:30:00Z,SL_BEFORE_TP,-0.7556802107373303,-1.4654047120730946,2
ET27-00816,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-26T11:15:00Z,SL_BEFORE_TP,-0.5156273284767812,-1.8707409433104076,13
ET27-00817,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-26T12:45:00Z,TP_BEFORE_SL,1.1835828825461139,1.6628225824537115,23
ET27-00818,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-06-26T13:00:00Z,SL_BEFORE_TP,-1.2540621446893638,-1.2366718856993906,7
ET27-00819,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-06-26T13:45:00Z,SL_BEFORE_TP,-0.6236712621891513,-1.6255355134773661,3
ET27-00820,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-26T22:30:00Z,SL_BEFORE_TP,-2.088658278054207,-1.129823885165305,26
ET27-00821,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-06-27T00:45:00Z,SL_BEFORE_TP,-0.7931067764453594,-1.4339126010033783,1
ET27-00822,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-06-27T00:45:00Z,SL_BEFORE_TP,-1.3550149264477893,-1.2152437553141922,2
ET27-00823,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-06-27T07:45:00Z,SL_BEFORE_TP,-0.3941777039826523,-2.5566453112247944,4
ET27-00824,TRAP_REVERSAL,SOLUSDT,SHORT,2025-06-27T09:00:00Z,SL_BEFORE_TP,-0.6500371210806579,-1.5853128598880926,13
ET27-00825,RANGE_BOUNDARY_REJECTION,BTCUSDT,SHORT,2025-06-28T02:30:00Z,SL_BEFORE_TP,-0.30596471403729353,-4.6383088064978875,4
ET27-00826,SHORT_FAILED_REBOUND,ETHUSDT,SHORT,2025-06-29T21:45:00Z,SL_BEFORE_TP,-0.5766239591290987,-1.712961729227234,1
