candidate_id,family,symbol,direction,confirmation_time,entry_price,stop_price,target_price,target_kind,stop_distance_atr,target_distance_atr,planned_rr,volume_ratio_20,evidence,label,net_return_pct,net_r
ET27-00601,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-15T06:30:00Z,2559.07,2591.2562431798174,2494.6975136403657,FIXED_2R_STRONG_MOMENTUM,2.1802805675828996,4.360561135165799,2.0,1.7135334487683112,"{""pivot_highs"": [[12827, 2598.02], [12836, 2596.49]], ""pivot_lows"": [[12831, 2570.85], [12839, 2563.86]], ""broken_support"": 2563.86}",TP_BEFORE_SL,2.2754640693546646,1.809180339386385
ET27-00602,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-15T07:00:00Z,171.81,174.56618820073322,166.29762359853356,FIXED_2R_STRONG_MOMENTUM,2.595569170305331,5.191138340610662,2.0,1.877282197405641,"{""pivot_highs"": [[12834, 175.29], [12841, 174.46]], ""pivot_lows"": [[12832, 173.84], [12839, 172.74]], ""broken_support"": 172.74}",NEITHER_EXPIRED,-0.2749222978872023,-0.17137581529241946
ET27-00603,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-15T07:15:00Z,2541.21,2567.2575228568767,2502.138715714685,FIXED_1_5R,1.621616434624342,2.432424651936513,1.5,2.9253055640550487,"{""breakdown_time"": ""2025-05-15T07:00:00Z"", ""broken_support"": 2563.86, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.4920724390561204}",SL_BEFORE_TP,-1.2650047362034873,-1.2341452595516147
ET27-00604,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-15T07:15:00Z,171.07,172.35083828081702,169.14874257877446,FIXED_1_5R,1.1747371850063435,1.7621057775095155,1.5,1.8556645714419042,"{""breakdown_time"": ""2025-05-15T07:00:00Z"", ""broken_support"": 172.74, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.877282197405641}",SL_BEFORE_TP,-0.9887217401163396,-1.3205463220056997
ET27-00605,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-15T09:30:00Z,101699.63,102350.20931039695,100398.47137920611,FIXED_2R_STRONG_MOMENTUM,2.8030962543486826,5.606192508697365,2.0,1.5148077731443346,"{""pivot_highs"": [[12841, 102686.1], [12851, 102327.0]], ""pivot_lows"": [[12832, 102711.0], [12847, 101724.17]], ""broken_support"": 101724.17}",SL_BEFORE_TP,-0.8797066640232104,-1.3751719553624848
ET27-00606,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-15T10:30:00Z,169.27,172.1269207094011,164.98461893589837,FIXED_1_5R,2.4434685044548763,3.6652027566823144,1.5,1.1875477348205536,"{""pivot_highs"": [[12841, 174.46], [12851, 173.06]], ""pivot_lows"": [[12839, 172.74], [12847, 169.76]], ""broken_support"": 169.76}",SL_BEFORE_TP,-1.9277891589774294,-1.1421978561264177
ET27-00607,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-15T14:30:00Z,2493.37,2570.667289765276,2338.7754204694475,FIXED_2R_STRONG_MOMENTUM,3.566541539747633,7.133083079495266,2.0,2.8121674640322136,"{""pivot_highs"": [[12866, 2579.61], [12870, 2568.5]], ""pivot_lows"": [[12864, 2543.14], [12871, 2503.0]], ""broken_support"": 2503.0}",SL_BEFORE_TP,-3.340113090527127,-1.0774165306205625
ET27-00608,RANGE_BOUNDARY_REJECTION,SOLUSDT,LONG,2025-05-16T18:45:00Z,170.32,169.5650843872435,171.23000000000002,CONFIRMED_RANGE_MIDLINE,0.6866380933907031,0.8276960423483892,1.2054327458896499,1.198324210601652,"{""lower"": 169.99, ""upper"": 172.47, ""midline"": 171.23000000000002, ""width_atr"": 2.255699104421913, ""high_touches"": 2, ""low_touches"": 2, ""adx14"": 13.106872550696037}",TP_BEFORE_SL,0.29428839830908005,0.6639576550415105
ET27-00609,TRAP_REVERSAL,SOLUSDT,LONG,2025-05-16T18:45:00Z,170.32,169.5650843872435,171.23000000000002,FALSE_BREAKDOWN_TO_MIDLINE,0.6866380933907031,0.8276960423483892,1.2054327458896499,1.198324210601652,"{""lower"": 169.99, ""upper"": 172.47, ""midline"": 171.23000000000002, ""width_atr"": 2.255699104421913, ""high_touches"": 2, ""low_touches"": 2, ""adx14"": 13.106872550696037}",TP_BEFORE_SL,0.29428839830908005,0.6639576550415105
ET27-00610,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-16T20:30:00Z,169.28,171.62859488396992,164.58281023206015,FIXED_2R_STRONG_MOMENTUM,2.382065670553636,4.764131341107272,2.0,1.7438359196768831,"{""pivot_highs"": [[12982, 172.22], [12991, 171.53]], ""pivot_lows"": [[12983, 169.95], [12987, 169.73]], ""broken_support"": 169.73}",TP_BEFORE_SL,2.5348049196242,1.8270148663045445
ET27-00611,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-16T22:00:00Z,103466.0,103814.95975629931,102942.56036555103,FIXED_1_5R,1.5159142076136969,2.2738713114205136,1.4999999999999791,1.8917798900545433,"{""pivot_highs"": [[12985, 104094.9], [12991, 104047.62]], ""pivot_lows"": [[12989, 103587.0], [12995, 103526.47]], ""broken_support"": 103526.47}",TP_BEFORE_SL,0.26590496824943943,0.7884039046983518
ET27-00612,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-16T22:15:00Z,2548.94,2561.1925453961717,2530.5611819057426,FIXED_1_5R,0.8897216687339766,1.3345825031009648,1.5,1.0196964808491753,"{""breakdown_time"": ""2025-05-16T22:00:00Z"", ""broken_support"": 2562.1, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.448287801538541}",TP_BEFORE_SL,0.4810376899518012,1.0007195809361025
ET27-00613,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-16T22:15:00Z,2548.94,2584.637121163477,2495.3943182547846,FIXED_1_5R,2.592155440655726,3.8882331609836056,1.5000000000000064,1.0196964808491753,"{""pivot_highs"": [[12988, 2593.47], [12991, 2593.46]], ""pivot_lows"": [[12995, 2562.1], [12998, 2550.0]], ""broken_support"": 2550.0}",TP_BEFORE_SL,1.8607038904491853,1.3286288697627866
ET27-00614,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-16T22:15:00Z,167.39,168.26041551437925,166.0843767284311,FIXED_1_5R,0.8674119964021869,1.3011179946032803,1.5,1.9353834390571616,"{""breakdown_time"": ""2025-05-16T22:00:00Z"", ""broken_support"": 168.82, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.9048110691558306}",SL_BEFORE_TP,-0.759992540999618,-1.4615450820479678
ET27-00615,RANGE_BOUNDARY_REJECTION,BTCUSDT,LONG,2025-05-16T22:45:00Z,103521.96,103376.45660117187,103766.6225,CONFIRMED_RANGE_MIDLINE,0.7028380353796031,1.1818150793451074,1.6814899306165307,0.9857840023473708,"{""lower"": 103461.985, ""upper"": 104071.26, ""midline"": 103766.6225, ""width_atr"": 2.9430353342584548, ""high_touches"": 3, ""low_touches"": 3, ""adx14"": 15.969570755129581}",SL_BEFORE_TP,-0.3805531723202842,-2.7075388341509807
ET27-00616,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-17T00:30:00Z,103190.0,103404.51641356273,102868.22537965591,FIXED_1_5R,1.092779661003758,1.6391694915056367,1.5,3.3405835963136523,"{""breakdown_time"": ""2025-05-17T00:15:00Z"", ""broken_support"": 103407.51, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.4126168012371334}",SL_BEFORE_TP,-0.44788488570862234,-2.154485085252379
ET27-00617,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-17T02:00:00Z,2457.49,2512.3140815430634,2347.8418369138726,FIXED_2R_STRONG_MOMENTUM,3.1615630627270237,6.323126125454047,2.0,1.4661105149709392,"{""pivot_highs"": [[12991, 2593.46], [13006, 2557.93]], ""pivot_lows"": [[13003, 2529.4], [13010, 2483.08]], ""broken_support"": 2483.08}",SL_BEFORE_TP,-2.4708974418233076,-1.107580023850782
ET27-00618,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-17T02:00:00Z,164.3,167.29301323185865,159.81048015221205,FIXED_1_5R,2.648374161710929,3.972561242566394,1.5,1.228227766121693,"{""pivot_highs"": [[12991, 171.53], [13005, 168.47]], ""pivot_lows"": [[13003, 166.36], [13010, 165.52]], ""broken_support"": 165.52}",SL_BEFORE_TP,-2.0616757345457333,-1.1317468281806191
ET27-00619,SHORT_FAILED_REBOUND,BTCUSDT,SHORT,2025-05-17T08:45:00Z,103426.06,103584.67398562541,103227.79251796822,CLOSER_PRIOR_LOW_OR_1_25R,0.9855481999126212,1.2319352498908218,1.250000000000046,1.0292844719249783,"{""rebound_bars"": 2, ""impulse_high"": 103640.14, ""impulse_low"": 103120.0, ""rebound_high"": 103568.58}",TP_BEFORE_SL,-0.04830026587904726,-0.31494739742683997
ET27-00620,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-17T09:15:00Z,102876.52,103587.53351821782,101454.49296356436,FIXED_2R_STRONG_MOMENTUM,3.7513537594780493,7.5027075189560986,2.0,1.95024054544407,"{""pivot_highs"": [[13037, 103640.14], [13042, 103568.58]], ""pivot_lows"": [[13034, 103285.71], [13041, 103120.0]], ""broken_support"": 103120.0}",SL_BEFORE_TP,-0.9311329409449504,-1.347255912403568
ET27-00621,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-17T13:30:00Z,166.28,168.16396713733727,163.4540492939941,FIXED_1_5R,2.2436958041931736,3.3655437062897606,1.5,1.083674295982546,"{""pivot_highs"": [[13055, 168.13], [13058, 168.08]], ""pivot_lows"": [[13045, 167.0], [13053, 166.71]], ""broken_support"": 166.71}",SL_BEFORE_TP,-1.3730088629644366,-1.211825350926256
ET27-00622,TRAP_REVERSAL,SOLUSDT,SHORT,2025-05-18T01:45:00Z,167.24,167.9292212827518,166.1125,FALSE_BREAKOUT_TO_MIDLINE,0.800047718233539,1.308801432693386,1.6359042127926404,1.2400638710621963,"{""lower"": 164.54000000000002, ""upper"": 167.685, ""midline"": 166.1125, ""width_atr"": 3.65071441757932, ""high_touches"": 2, ""low_touches"": 3, ""adx14"": 16.04886136118358}",SL_BEFORE_TP,-0.6521150937286462,-1.5823615869745988
ET27-00623,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-18T19:30:00Z,2432.76,2480.2329042593788,2337.814191481243,FIXED_2R_STRONG_MOMENTUM,2.2257400467288417,4.4514800934576835,2.0,2.4237894337684147,"{""pivot_highs"": [[13167, 2587.61], [13171, 2583.14]], ""pivot_lows"": [[13169, 2554.54], [13177, 2450.94]], ""broken_support"": 2450.94}",TP_BEFORE_SL,3.6628021061986002,1.8770114428201103
ET27-00624,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-18T19:45:00Z,2408.2,2439.060121889022,2361.9098171664664,FIXED_1_5R,1.392122158749675,2.088183238124523,1.5000000000000073,1.631453762802925,"{""breakdown_time"": ""2025-05-18T19:30:00Z"", ""broken_support"": 2450.94, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.4237894337684147}",TP_BEFORE_SL,1.6821901351022939,1.3127136366867114
ET27-00625,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-18T19:45:00Z,166.65,168.17857259343077,164.35714110985384,FIXED_1_5R,1.2346066456540263,1.851909968481051,1.5000000000000093,1.423099818283819,"{""breakdown_time"": ""2025-05-18T19:30:00Z"", ""broken_support"": 168.94, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.919481171119888}",SL_BEFORE_TP,-1.1572352795864185,-1.2616558753695302
ET27-00626,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-18T19:45:00Z,166.65,170.87381049452566,158.2023790109487,FIXED_2R_STRONG_MOMENTUM,3.411512497957644,6.823024995915288,2.0,1.423099818283819,"{""pivot_highs"": [[13168, 176.77], [13171, 176.46]], ""pivot_lows"": [[13169, 174.93], [13177, 168.94]], ""broken_support"": 168.94}",SL_BEFORE_TP,-2.77453975069046,-1.0946917482492113
ET27-00627,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-19T04:15:00Z,165.52,167.14006503158538,163.08990245262197,FIXED_1_5R,1.156652030309131,1.7349780454636863,1.4999999999999911,1.2110499367732852,"{""pivot_highs"": [[13199, 174.28], [13206, 168.73]], ""pivot_lows"": [[13205, 166.5], [13208, 165.96]], ""broken_support"": 165.96}",TP_BEFORE_SL,1.2281594655498065,1.2547950284370535
ET27-00628,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-19T04:30:00Z,164.35,166.00861532090943,161.86207701863583,FIXED_1_5R,1.1143156001162324,1.671473400174358,1.5000000000000087,2.1354506723956503,"{""breakdown_time"": ""2025-05-19T04:15:00Z"", ""broken_support"": 165.96, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.2110499367732852}",TP_BEFORE_SL,1.2737955469206963,1.2621871720178548
ET27-00629,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-19T06:30:00Z,160.76,163.90561164547438,154.4687767090512,FIXED_2R_STRONG_MOMENTUM,2.1602747741957913,4.320549548391583,2.0,1.8891827410924702,"{""pivot_highs"": [[13206, 168.73], [13217, 166.84]], ""pivot_lows"": [[13205, 166.5], [13208, 165.96]], ""broken_support"": 165.96}",SL_BEFORE_TP,-2.196712892183621,-1.1226546832489914
ET27-00630,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-19T12:15:00Z,102608.7,102695.18330429938,102478.97504355092,FIXED_1_5R,0.3186043522187344,0.4779065283281016,1.5,1.0814627636823646,"{""breakdown_time"": ""2025-05-19T12:00:00Z"", ""broken_support"": 102782.6, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.332274819569241}",TP_BEFORE_SL,-0.11357314102110486,-1.3474961958842617
ET27-00631,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-20T13:30:00Z,2472.69,2513.479592241493,2411.505611637761,FIXED_1_5R,3.0449259840470426,4.567388976070563,1.5,1.9571249031061442,"{""pivot_highs"": [[13331, 2540.0], [13342, 2519.54]], ""pivot_lows"": [[13341, 2492.58], [13346, 2478.68]], ""broken_support"": 2478.68}",SL_BEFORE_TP,-1.8896039633554047,-1.1454894661575763
ET27-00632,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-20T14:00:00Z,164.72,166.6060573223478,161.8909140164783,FIXED_1_5R,2.191629103593812,3.2874436553907342,1.5000000000000075,1.9985662345113788,"{""pivot_highs"": [[13342, 166.77], [13348, 166.52]], ""pivot_lows"": [[13341, 165.23], [13346, 165.14]], ""broken_support"": 165.14}",SL_BEFORE_TP,-1.3850080878750581,-1.2096055063203959
ET27-00633,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-23T04:30:00Z,110634.9,110879.17032861018,110268.49450708472,FIXED_1_5R,0.9747961125807332,1.4621941688710707,1.4999999999999702,1.2869043593485332,"{""breakdown_time"": ""2025-05-23T04:15:00Z"", ""broken_support"": 111000.13, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.3241333906033432}",SL_BEFORE_TP,-0.46078957780066654,-2.0870078306715953
ET27-00634,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-23T04:30:00Z,110634.9,111308.79860717515,109624.05208923726,FIXED_1_5R,2.6892899611897882,4.033934941784682,1.5,1.2869043593485332,"{""pivot_highs"": [[13584, 111800.0], [13593, 111618.93]], ""pivot_lows"": [[13589, 111201.86], [13598, 111000.13]], ""broken_support"": 111000.13}",SL_BEFORE_TP,-0.849119371170541,-1.3940114390694773
ET27-00635,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-23T11:45:00Z,109076.35,110503.12578667738,106936.18631998394,FIXED_1_5R,3.970086289256844,5.955129433885266,1.5,7.519450242334984,"{""breakdown_time"": ""2025-05-23T11:30:00Z"", ""broken_support"": 110816.34, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.067826167863759}",TP_BEFORE_SL,1.7220785624162003,1.316521108330811
ET27-00636,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-23T22:45:00Z,107797.37,108702.05222586442,105988.00554827115,FIXED_2R_STRONG_MOMENTUM,2.4187924781366874,4.837584956273375,2.0,2.0982353555752282,"{""pivot_highs"": [[13660, 109157.85], [13671, 108664.65]], ""pivot_lows"": [[13668, 108166.07], [13671, 108055.0]], ""broken_support"": 108055.0}",SL_BEFORE_TP,-1.0792433190758035,-1.285971892232987
ET27-00637,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-23T22:45:00Z,175.67,176.36548678496527,174.62676982255206,FIXED_1_5R,0.5736494501253885,0.8604741751880827,1.5,1.125416314408433,"{""breakdown_time"": ""2025-05-23T22:30:00Z"", ""broken_support"": 176.46, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.4508385682821925}",TP_BEFORE_SL,0.3538579025718247,0.8937943766666312
ET27-00638,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-24T00:45:00Z,172.75,175.44407046459023,167.36185907081955,FIXED_2R_STRONG_MOMENTUM,2.0094436704047105,4.018887340809421,2.0,1.8644883602283795,"{""pivot_highs"": [[13673, 178.07], [13680, 175.31]], ""pivot_lows"": [[13671, 176.46], [13678, 173.23]], ""broken_support"": 173.23}",SL_BEFORE_TP,-1.7995198058409412,-1.153893524853687
ET27-00639,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-24T08:15:00Z,173.4,175.49829707438298,170.25255438842555,FIXED_1_5R,2.3764061142975934,3.5646091714463903,1.5,1.0702681453671827,"{""pivot_highs"": [[13700, 176.39], [13709, 175.41]], ""pivot_lows"": [[13703, 174.5], [13707, 173.6]], ""broken_support"": 173.6}",SL_BEFORE_TP,-1.4500905849959456,-1.1983322595645218
ET27-00640,TRAP_REVERSAL,ETHUSDT,SHORT,2025-05-24T17:00:00Z,2562.55,2565.8328558284607,2553.5350000000003,FALSE_BREAKOUT_TO_MIDLINE,0.3962071569306763,1.0880183920245543,2.746084650396467,1.0172594411211122,"{""lower"": 2543.6850000000004, ""upper"": 2563.385, ""midline"": 2553.5350000000003, ""width_atr"": 2.3775887213404134, ""high_touches"": 4, ""low_touches"": 4, ""adx14"": 13.692218317341025}",SL_BEFORE_TP,-0.36810894727753485,-2.87340544981659
ET27-00641,TRAP_REVERSAL,BTCUSDT,LONG,2025-05-24T22:00:00Z,108719.98,108578.57053699867,108876.5625,FALSE_BREAKDOWN_TO_MIDLINE,0.8001451952886302,0.8859996522305493,1.107298597113927,1.078820714570257,"{""lower"": 108680.825, ""upper"": 109072.3, ""midline"": 108876.5625, ""width_atr"": 2.21510522476618, ""high_touches"": 3, ""low_touches"": 2, ""adx14"": 15.28977115028165}",SL_BEFORE_TP,-0.37006759475243445,-2.845194419538598
ET27-00642,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-24T22:45:00Z,108100.5,108885.99164278765,106922.26253581853,FIXED_1_5R,3.512674136900946,5.269011205351419,1.5,2.255074305586116,"{""pivot_highs"": [[13762, 109125.0], [13767, 108863.63]], ""pivot_lows"": [[13755, 108781.54], [13765, 108580.11]], ""broken_support"": 108580.11}",TP_BEFORE_SL,0.8499463593428964,1.16970851646586
ET27-00643,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-25T00:30:00Z,173.49,176.9727258101632,166.5245483796736,FIXED_2R_STRONG_MOMENTUM,3.7559400171678115,7.511880034335623,2.0,4.170941838709832,"{""pivot_highs"": [[13767, 177.54], [13776, 176.88]], ""pivot_lows"": [[13772, 175.44], [13775, 175.35]], ""broken_support"": 175.35}",SL_BEFORE_TP,-2.247450464097759,-1.119554631256053
ET27-00644,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-25T00:45:00Z,172.31,174.0422659027533,169.71160114587008,FIXED_1_5R,1.7001625444980553,2.550243816747083,1.5,4.104928857089345,"{""breakdown_time"": ""2025-05-25T00:30:00Z"", ""broken_support"": 175.35, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 4.170941838709832}",SL_BEFORE_TP,-1.245319425891291,-1.2387300929624652
ET27-00645,SHORT_CONTINUATION_PRACTICAL_TARGET,ETHUSDT,SHORT,2025-05-25T07:00:00Z,2496.66,2515.189869865696,2459.6002602686076,FIXED_2R_STRONG_MOMENTUM,2.154962117516928,4.309924235033856,2.0,2.0039647544851458,"{""pivot_highs"": [[13790, 2520.22], [13796, 2518.75]], ""pivot_lows"": [[13798, 2507.28], [13801, 2502.08]], ""broken_support"": 2502.08}",SL_BEFORE_TP,-0.9821863555989253,-1.3233689196648275
ET27-00646,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-25T07:15:00Z,2492.32,2501.491226421776,2478.5631603673364,FIXED_1_5R,1.0469173413222002,1.5703760119833001,1.5,2.1733002495493374,"{""breakdown_time"": ""2025-05-25T07:00:00Z"", ""broken_support"": 2502.08, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 2.0039647544851458}",TP_BEFORE_SL,0.3119692347958425,0.8477897366269813
ET27-00647,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-25T07:15:00Z,172.11,173.01809785113537,170.747853223297,FIXED_1_5R,1.1108473924249618,1.6662710886374252,1.4999999999999845,1.5123672255300227,"{""breakdown_time"": ""2025-05-25T07:00:00Z"", ""broken_support"": 173.38, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.2935927033250427}",TP_BEFORE_SL,0.5514396471460192,1.0451327194711677
ET27-00648,SHORT_FAILED_REBOUND,ETHUSDT,SHORT,2025-05-25T10:45:00Z,2492.31,2503.197483102575,2478.700646121781,CLOSER_PRIOR_LOW_OR_1_25R,1.0806616085918026,1.3508270107397533,1.25,0.9411883542825278,"{""rebound_bars"": 5, ""impulse_high"": 2496.24, ""impulse_low"": 2475.93, ""rebound_high"": 2502.19}",SL_BEFORE_TP,-0.6768430533350611,-1.5493963980146404
ET27-00649,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-25T15:15:00Z,106835.71,107454.51000942187,105907.50998586722,FIXED_1_5R,2.2146131901229182,3.3219197851843774,1.5,2.413033571743629,"{""breakdown_time"": ""2025-05-25T14:30:00Z"", ""broken_support"": 107300.0, ""pullback_bars"": 3, ""breakdown_volume_ratio"": 1.741152785248256}",SL_BEFORE_TP,-0.8192070922932592,-1.4143595670587632
ET27-00650,MOMENTUM_BREAKDOWN_PULLBACK,ETHUSDT,SHORT,2025-05-25T15:15:00Z,2489.2,2509.5497486241147,2458.6753770638275,FIXED_1_5R,1.9857471575964725,2.9786207363947086,1.5,2.7126180548216716,"{""breakdown_time"": ""2025-05-25T14:30:00Z"", ""broken_support"": 2511.23, ""pullback_bars"": 3, ""breakdown_volume_ratio"": 1.4658481642994472}",SL_BEFORE_TP,-1.0575216384426689,-1.2935702111288285
ET27-00651,TRAP_REVERSAL,ETHUSDT,LONG,2025-05-26T16:15:00Z,2544.21,2533.7996272383934,2556.665,FALSE_BREAKDOWN_TO_MIDLINE,0.9348547522646559,1.118462922134529,1.1964028844321413,2.32948707431878,"{""lower"": 2540.665, ""upper"": 2572.665, ""midline"": 2556.665, ""width_atr"": 2.8736100769414, ""high_touches"": 5, ""low_touches"": 2, ""adx14"": 23.01312605665967}",SL_BEFORE_TP,-0.6491789892189165,-1.5865403804289584
ET27-00652,RANGE_BOUNDARY_REJECTION,SOLUSDT,LONG,2025-05-26T16:30:00Z,176.18,175.1059726504712,177.3725,CONFIRMED_RANGE_MIDLINE,1.1185660428826478,1.2419516195027398,1.1103069214421315,1.2438840206651958,"{""lower"": 175.96499999999997, ""upper"": 178.78, ""midline"": 177.3725, ""width_atr"": 2.931734850230825, ""high_touches"": 3, ""low_touches"": 2, ""adx14"": 19.23016808225481}",SL_BEFORE_TP,-0.8496193379094218,-1.393688298706265
ET27-00653,TRAP_REVERSAL,SOLUSDT,LONG,2025-05-26T16:30:00Z,176.18,175.1059726504712,177.3725,FALSE_BREAKDOWN_TO_MIDLINE,1.1185660428826478,1.2419516195027398,1.1103069214421315,1.2438840206651958,"{""lower"": 175.96499999999997, ""upper"": 178.78, ""midline"": 177.3725, ""width_atr"": 2.931734850230825, ""high_touches"": 3, ""low_touches"": 2, ""adx14"": 19.23016808225481}",SL_BEFORE_TP,-0.8496193379094218,-1.393688298706265
ET27-00654,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-26T17:30:00Z,174.5,175.4049349152414,173.1425976271379,FIXED_1_5R,0.9448146335765795,1.417221950364884,1.5000000000000158,0.9915992769321527,"{""breakdown_time"": ""2025-05-26T17:15:00Z"", ""broken_support"": 175.18, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 1.525339276423685}",SL_BEFORE_TP,-0.7585873439778786,-1.4627957137539354
ET27-00655,SHORT_CONTINUATION_PRACTICAL_TARGET,BTCUSDT,SHORT,2025-05-27T01:00:00Z,108723.26,109693.02340055301,106783.73319889397,FIXED_2R_STRONG_MOMENTUM,3.588606099557405,7.17721219911481,2.0,3.9857334256762393,"{""pivot_highs"": [[13960, 109888.89], [13969, 109666.0]], ""pivot_lows"": [[13957, 109136.36], [13964, 109057.74]], ""broken_support"": 109057.74}",SL_BEFORE_TP,-1.1319557788765833,-1.269071635257837
ET27-00656,SHORT_CONTINUATION_PRACTICAL_TARGET,SOLUSDT,SHORT,2025-05-27T01:00:00Z,172.77,175.8716122493414,166.5667755013172,FIXED_2R_STRONG_MOMENTUM,3.800424904803395,7.60084980960679,2.0,3.850385075788783,"{""pivot_highs"": [[13960, 176.04], [13969, 175.79]], ""pivot_lows"": [[13957, 174.3], [13964, 173.9]], ""broken_support"": 173.9}",SL_BEFORE_TP,-2.035226167356254,-1.133687890898692
ET27-00657,MOMENTUM_BREAKDOWN_PULLBACK,BTCUSDT,SHORT,2025-05-27T01:15:00Z,108355.99,108779.7309606162,107720.3785590757,FIXED_1_5R,1.2527152474839658,1.87907287122597,1.500000000000017,7.529762751382815,"{""breakdown_time"": ""2025-05-27T01:00:00Z"", ""broken_support"": 109057.74, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.9857334256762393}",SL_BEFORE_TP,-0.631063715643405,-1.6137107340811085
ET27-00658,MOMENTUM_BREAKDOWN_PULLBACK,SOLUSDT,SHORT,2025-05-27T01:15:00Z,172.16,172.91439650640902,171.02840524038646,FIXED_1_5R,0.8671514390952202,1.3007271586428302,1.5,4.805283710782392,"{""breakdown_time"": ""2025-05-27T01:00:00Z"", ""broken_support"": 173.9, ""pullback_bars"": 1, ""breakdown_volume_ratio"": 3.850385075788783}",SL_BEFORE_TP,-0.678194996752453,-1.5477013698894007
